WeekEndingDate,HBT,Attendances,Within4Hours,Over4Hours,Over8Hours,Over12Hours,BreachRate,Within4HoursPct,BreachedTarget,BoardName,WeekOfYear,Month,Year,FluSeasonFlag,WinterFlag,ChristmasWeek,CovidPhase,CovidEra,PostCovidStress,VaxRollout,Lag1_BreachRate,Lag2_BreachRate,Lag4_BreachRate,Lag8_BreachRate,Lag1_Attendances,Lag4_Attendances,RollingMean4W,RollingMean8W,RollingStd4W,RollingMax4W,BreachRateDelta,SIMDScore,IsUrban,PopulationK,AttendancesPer1000,FluSearchIndex,IsSchoolHoliday,DaysToNextHoliday,DaysSinceHoliday,TotalClinicalWTE,StaffingRatioPer1000,StaffingPressureFlag
2022-03-06,S08000017,816,671,145,18,5,0.1776960784313725,0.8223039215686274,1,Dumfries & Galloway,9,3,2022,1,0,0,3,1,0,1,0.1594372801875732,0.2037735849056604,0.179384203480589,0.2260869565217391,853.0,747.0,0.1879214944161829,0.1809823339150568,0.022975847371369,0.209090909090909,0.0333375734427051,24.3,0,148,5.513513513513513,28.25,0,26,16,2818.603888888875,3454.171432461857,0
2022-03-13,S08000017,834,633,201,51,1,0.2410071942446043,0.7589928057553957,1,Dumfries & Galloway,10,3,2022,1,0,0,3,1,0,1,0.1776960784313725,0.1594372801875732,0.209090909090909,0.2193958664546899,816.0,770.0,0.1874994631538787,0.174933474153761,0.0231993537359364,0.209090909090909,-0.0016881250492165,24.3,0,148,5.635135135135135,28.25,0,19,23,2819.386799999985,3380.5597122301983,0
2022-03-20,S08000017,850,657,193,36,2,0.2270588235294117,0.7729411764705882,1,Dumfries & Galloway,11,3,2022,1,0,0,3,1,0,1,0.2410071942446043,0.1776960784313725,0.2037735849056604,0.1245901639344262,834.0,795.0,0.1954785344423026,0.1776348901275003,0.0353876366151514,0.2410071942446043,0.0319162851536952,24.3,0,148,5.743243243243243,28.25,0,12,30,2820.1697111110952,3317.84671895423,0
2022-03-27,S08000017,872,715,157,38,13,0.180045871559633,0.819954128440367,1,Dumfries & Galloway,12,3,2022,1,0,0,0,0,0,1,0.2270588235294117,0.2410071942446043,0.1594372801875732,0.126099706744868,850.0,853.0,0.2012998440982404,0.1904434725768735,0.0389435946286955,0.2410071942446043,0.0232852386237513,24.3,0,148,5.891891891891892,28.25,0,5,37,2820.952622222205,3235.0374108052806,0
2022-04-03,S08000017,859,719,140,25,3,0.1629802095459837,0.8370197904540163,1,Dumfries & Galloway,13,4,2022,0,0,0,0,0,1,1,0.180045871559633,0.2270588235294117,0.1776960784313725,0.179384203480589,872.0,816.0,0.2064519919412553,0.1971867431787191,0.0323671091785294,0.2410071942446043,0.0206085913720598,24.3,0,148,5.804054054054054,26.0,1,1,1,2820.6431758241583,3283.6358275019306,0
2022-04-10,S08000017,897,740,157,14,0,0.1750278706800446,0.8249721293199554,1,Dumfries & Galloway,14,4,2022,0,0,0,0,0,1,1,0.1629802095459837,0.180045871559633,0.2410071942446043,0.209090909090909,859.0,834.0,0.2027730247199081,0.1951362439368935,0.0372005527436333,0.2410071942446043,-0.0147158688853888,24.3,0,148,6.0608108108108105,26.0,1,1,1,2818.877252747236,3142.561039851991,0
2022-04-17,S08000017,835,704,131,17,2,0.1568862275449102,0.8431137724550898,1,Dumfries & Galloway,15,4,2022,0,0,0,0,0,1,1,0.1750278706800446,0.1629802095459837,0.2270588235294117,0.2037735849056604,897.0,850.0,0.1862781938287682,0.1908783641355354,0.0281144532357699,0.2270588235294117,-0.0659793235645596,24.3,0,148,5.641891891891892,26.0,1,60,2,2817.111329670314,3373.786023557262,0
2022-04-24,S08000017,926,771,155,21,1,0.1673866090712743,0.8326133909287257,1,Dumfries & Galloway,16,4,2022,0,0,0,0,0,1,1,0.1568862275449102,0.1750278706800446,0.180045871559633,0.1594372801875732,835.0,872.0,0.1687350448326428,0.1850174444654416,0.0106621926870651,0.180045871559633,-0.0701725959845015,24.3,0,148,6.256756756756757,26.0,0,60,9,2815.345406593392,3040.3298127358444,0
2022-05-01,S08000017,901,724,177,35,14,0.1964483906770255,0.8035516093229744,1,Dumfries & Galloway,17,5,2022,0,0,0,0,0,1,1,0.1673866090712743,0.1568862275449102,0.1629802095459837,0.1776960784313725,926.0,859.0,0.1655702292105532,0.1860111105759042,0.0076347081314125,0.1750278706800446,-0.0126592624883586,24.3,0,148,6.087837837837838,27.75,0,54,16,2813.5794835164697,3122.729726433374,0
2022-05-08,S08000017,924,745,179,45,4,0.1937229437229437,0.8062770562770563,1,Dumfries & Galloway,18,5,2022,0,0,0,0,0,1,1,0.1964483906770255,0.1673866090712743,0.1750278706800446,0.2410071942446043,901.0,897.0,0.1739372744933136,0.1883551496066109,0.0167490215772662,0.1964483906770255,0.0334681811310418,24.3,0,148,6.243243243243243,27.75,0,47,23,2811.813560439548,3043.0882688739694,0
2022-05-15,S08000017,914,725,189,36,10,0.2067833698030634,0.7932166301969366,1,Dumfries & Galloway,19,5,2022,0,0,0,0,0,1,1,0.1937229437229437,0.1964483906770255,0.1568862275449102,0.2270588235294117,924.0,835.0,0.1786110427540384,0.1824446182914033,0.0195319911870173,0.1964483906770255,0.0186950730428991,24.3,0,148,6.175675675675675,27.75,0,40,30,2810.0476373626257,3074.450369105717,0
2022-05-22,S08000017,883,730,153,31,4,0.1732729331823329,0.8267270668176671,1,Dumfries & Galloway,20,5,2022,0,0,0,0,0,1,1,0.2067833698030634,0.1937229437229437,0.1673866090712743,0.180045871559633,914.0,926.0,0.1910853283185767,0.1799101865756097,0.0167707806744649,0.2067833698030634,0.0498971422581532,24.3,0,148,5.966216216216216,27.75,0,33,37,2808.2817142857034,3180.38699239604,0
2022-05-29,S08000017,977,811,166,42,3,0.1699078812691914,0.8300921187308086,1,Dumfries & Galloway,21,5,2022,0,0,0,0,0,1,1,0.1732729331823329,0.2067833698030634,0.1964483906770255,0.1629802095459837,883.0,901.0,0.1925569093463413,0.1790635692784473,0.0140329039158583,0.2067833698030634,0.0058863241110585,24.3,0,148,6.601351351351352,27.75,0,26,44,2806.5157912087816,2872.5852520048943,0
2022-06-05,S08000017,1009,773,236,48,3,0.2338949454905847,0.7661050545094152,1,Dumfries & Galloway,22,6,2022,0,0,0,0,0,1,1,0.1699078812691914,0.1732729331823329,0.1937229437229437,0.1750278706800446,977.0,924.0,0.1859217819943828,0.1799295282438482,0.0174403971946433,0.2067833698030634,-0.026540509407834,24.3,0,148,6.817567567567568,31.75,0,19,51,2804.7498681318593,2779.732277633161,0
2022-06-12,S08000017,925,708,217,64,12,0.2345945945945945,0.7654054054054054,1,Dumfries & Galloway,23,6,2022,0,0,0,0,0,1,1,0.2338949454905847,0.1699078812691914,0.2067833698030634,0.1568862275449102,1009.0,914.0,0.1959647824362931,0.1872879125951657,0.0302744183700478,0.2338949454905847,0.0401720017676409,24.3,0,148,6.25,31.75,0,12,58,2802.983945054937,3030.2529135729046,0
2022-06-19,S08000017,897,733,164,30,11,0.1828316610925306,0.8171683389074693,1,Dumfries & Galloway,24,6,2022,0,0,0,0,0,1,1,0.2345945945945945,0.2338949454905847,0.1732729331823329,0.1673866090712743,925.0,883.0,0.2029175886341759,0.1970014584763763,0.0362007169432044,0.2345945945945945,0.0278112247915311,24.3,0,148,6.0608108108108105,31.75,0,5,60,2801.2180219780153,3122.874049027888,0
2022-06-26,S08000017,990,801,189,46,9,0.1909090909090909,0.8090909090909091,1,Dumfries & Galloway,25,6,2022,0,0,0,0,0,1,1,0.1828316610925306,0.2345945945945945,0.1699078812691914,0.1964483906770255,897.0,977.0,0.2053072706117253,0.1989320899790333,0.0338293378107447,0.2345945945945945,0.0095587279101977,24.3,0,148,6.6891891891891895,31.75,1,1,1,2799.452098901093,2827.729392829387,0
2022-07-03,S08000017,937,776,161,19,0,0.1718249733191035,0.8281750266808965,1,Dumfries & Galloway,26,7,2022,0,0,0,0,0,1,1,0.1909090909090909,0.1828316610925306,0.2338949454905847,0.1937229437229437,990.0,1009.0,0.2105575730217001,0.1982396775080415,0.0275511669533902,0.2345945945945945,0.0210012096398994,24.3,0,148,6.331081081081081,28.75,1,1,1,2800.496565217386,2988.7903577560146,0
2022-07-10,S08000017,874,767,107,6,0,0.1224256292906178,0.8775743707093822,1,Dumfries & Galloway,27,7,2022,0,0,0,0,0,1,1,0.1718249733191035,0.1909090909090909,0.2345945945945945,0.2067833698030634,937.0,925.0,0.1950400799788298,0.1955024312075615,0.0275052199052518,0.2345945945945945,-0.0620699721714811,24.3,0,148,5.905405405405405,28.75,1,1,1,2805.288217391299,3209.7119192120126,0
2022-07-17,S08000017,911,708,203,48,12,0.2228320526893523,0.7771679473106476,1,Dumfries & Galloway,28,7,2022,0,0,0,0,0,1,1,0.1224256292906178,0.1718249733191035,0.1828316610925306,0.1732729331823329,874.0,897.0,0.1669978386528357,0.1849577136435058,0.0307269750872078,0.1909090909090909,-0.1121689653039767,24.3,0,148,6.155405405405405,28.75,1,1,1,2810.079869565212,3084.61017515391,0
2022-07-24,S08000017,917,734,183,33,3,0.1995637949836423,0.8004362050163577,1,Dumfries & Galloway,29,7,2022,0,0,0,0,0,1,1,0.2228320526893523,0.1224256292906178,0.1909090909090909,0.1699078812691914,911.0,990.0,0.1769979365520411,0.1911526035818832,0.0420284930576018,0.2228320526893523,0.0400003915968217,24.3,0,148,6.195945945945946,28.75,1,1,1,2814.871521739125,3069.6526954625133,0
2022-07-31,S08000017,859,705,154,42,12,0.179278230500582,0.8207217694994179,1,Dumfries & Galloway,30,7,2022,0,0,0,0,0,1,1,0.1995637949836423,0.2228320526893523,0.1718249733191035,0.2338949454905847,917.0,937.0,0.1791616125706789,0.1948595927961895,0.0431901009554795,0.2228320526893523,0.0086547040745514,24.3,0,148,5.804054054054054,28.75,1,1,1,2819.6631739130385,3282.4949638102894,0
2022-08-07,S08000017,937,749,188,23,3,0.2006403415154749,0.7993596584845251,1,Dumfries & Galloway,31,8,2022,0,0,0,0,0,1,1,0.179278230500582,0.1995637949836423,0.1224256292906178,0.2345945945945945,859.0,874.0,0.1810249268660486,0.1880325034224392,0.0429280561917807,0.2228320526893523,0.0074532571814784,24.3,0,148,6.331081081081081,22.0,1,1,1,2824.4548260869515,3014.359472878283,0
2022-08-14,S08000017,1005,798,207,66,34,0.2059701492537313,0.7940298507462686,1,Dumfries & Galloway,32,8,2022,0,0,0,0,0,1,1,0.2006403415154749,0.179278230500582,0.2228320526893523,0.1828316610925306,937.0,911.0,0.2005786049222628,0.1837882217875492,0.017794713996435,0.2228320526893523,0.0782147122248571,24.3,0,148,6.79054054054054,22.0,1,1,1,2829.2464782608645,2815.170625135189,0
2022-08-21,S08000017,895,730,165,35,6,0.1843575418994413,0.8156424581005587,1,Dumfries & Galloway,33,8,2022,0,0,0,0,0,1,1,0.2059701492537313,0.2006403415154749,0.1995637949836423,0.1909090909090909,1005.0,917.0,0.1963631290633576,0.1866805328076994,0.0117292711414979,0.2059701492537313,-0.0168619034356209,24.3,0,148,6.047297297297297,22.0,1,50,6,2834.0381304347775,3166.5230507651145,0
2022-08-28,S08000017,1000,811,189,30,4,0.189,0.811,1,Dumfries & Galloway,34,8,2022,0,0,0,0,0,1,1,0.1843575418994413,0.2059701492537313,0.179278230500582,0.1718249733191035,895.0,859.0,0.1925615657923073,0.1858615891814931,0.0127646612715765,0.2059701492537313,-0.0152062530842009,24.3,0,148,6.756756756756757,22.0,0,43,13,2838.8297826086905,2838.8297826086905,0
2022-09-04,S08000017,1030,840,190,39,12,0.1844660194174757,0.8155339805825242,1,Dumfries & Galloway,35,9,2022,0,0,0,0,0,1,1,0.189,0.1843575418994413,0.2006403415154749,0.1224256292906178,1000.0,937.0,0.1949920081671619,0.1880084675166052,0.0100236268553327,0.2059701492537313,0.0097217694994179,24.3,0,148,6.95945945945946,24.5,0,36,20,2843.6214347826035,2760.797509497673,0
2022-09-11,S08000017,1002,782,220,70,22,0.2195608782435129,0.780439121756487,1,Dumfries & Galloway,36,9,2022,0,0,0,0,0,1,1,0.1844660194174757,0.189,0.2059701492537313,0.2228320526893523,1030.0,1005.0,0.190948427642662,0.1957635162824624,0.0102454848871302,0.2059701492537313,-0.0161743220979992,24.3,0,148,6.77027027027027,24.5,0,29,27,2848.4130869565165,2842.72763169313,0
2022-09-18,S08000017,1019,711,308,66,17,0.3022571148184494,0.6977428851815506,1,Dumfries & Galloway,37,9,2022,0,0,0,0,0,1,1,0.2195608782435129,0.1844660194174757,0.1843575418994413,0.1995637949836423,1002.0,895.0,0.1943461098901074,0.1953546194767325,0.016948481862441,0.2195608782435129,0.0135907289897815,24.3,0,148,6.885135135135135,24.5,0,22,34,2853.2047391304295,2800.004650765878,0
2022-09-25,S08000017,989,738,251,63,27,0.2537917087967644,0.7462082912032356,1,Dumfries & Galloway,38,9,2022,0,0,0,0,0,1,1,0.3022571148184494,0.2195608782435129,0.189,0.179278230500582,1019.0,1000.0,0.2238210031198595,0.2081912844560834,0.0545639969297332,0.3022571148184494,0.1178995729190081,24.3,0,148,6.6824324324324325,24.5,0,15,41,2857.9963913043425,2889.7840154745627,0
2022-10-02,S08000017,964,721,243,71,23,0.2520746887966805,0.7479253112033195,1,Dumfries & Galloway,39,10,2022,1,0,0,0,0,1,1,0.2537917087967644,0.3022571148184494,0.1844660194174757,0.2006403415154749,989.0,1030.0,0.2400189303190505,0.2175054692431062,0.0502259522595673,0.3022571148184494,0.0647917087967643,24.3,0,148,6.513513513513513,28.25,0,8,48,2861.242913043473,2968.094308136383,0
2022-10-09,S08000017,948,751,197,52,15,0.2078059071729957,0.7921940928270043,1,Dumfries & Galloway,40,10,2022,1,0,0,0,0,1,1,0.2520746887966805,0.2537917087967644,0.2195608782435129,0.2059701492537313,964.0,1002.0,0.2569210976638518,0.2239347626532569,0.0340804010156715,0.3022571148184494,0.0676086693792047,24.3,0,148,6.405405405405405,28.25,0,1,55,2860.626608695647,3017.53861676756,0
2022-10-16,S08000017,888,670,218,48,20,0.2454954954954954,0.7545045045045045,1,Dumfries & Galloway,41,10,2022,1,0,0,0,0,1,1,0.2078059071729957,0.2520746887966805,0.3022571148184494,0.1843575418994413,948.0,1019.0,0.2539823548962225,0.2241642323931649,0.0385849379325102,0.3022571148184494,-0.0117549710705171,24.3,0,148,6.0,28.25,1,1,1,2860.010304347821,3220.732324716015,0
2022-10-23,S08000017,889,696,193,58,13,0.2170978627671541,0.7829021372328459,1,Dumfries & Galloway,42,10,2022,1,0,0,0,0,1,1,0.2454954954954954,0.2078059071729957,0.2537917087967644,0.189,888.0,989.0,0.2397919500654839,0.2318064765926717,0.0216217196792569,0.2537917087967644,-0.056761619322954,24.3,0,148,6.006756756756757,28.25,1,60,2,2859.3939999999952,3216.4161979752475,0
2022-10-30,S08000017,837,641,196,52,19,0.2341696535244922,0.7658303464755077,1,Dumfries & Galloway,43,10,2022,1,0,0,0,0,1,1,0.2170978627671541,0.2454954954954954,0.2520746887966805,0.1844660194174757,889.0,964.0,0.2306184885580814,0.235318709438566,0.021485770914135,0.2520746887966805,-0.0366938460296102,24.3,0,148,5.655405405405405,28.25,0,54,9,2858.7776956521693,3415.5050127266063,0
2022-11-06,S08000017,719,596,123,29,3,0.1710709318497913,0.8289290681502086,1,Dumfries & Galloway,44,11,2022,1,0,0,0,0,1,1,0.2341696535244922,0.2170978627671541,0.2078059071729957,0.2195608782435129,837.0,948.0,0.2261422297400343,0.241531663701943,0.0169017723650441,0.2454954954954954,-0.0179050352721882,24.3,0,148,4.858108108108108,32.75,0,47,16,2858.161391304343,3975.1896958335788,0
2022-11-13,S08000017,828,674,154,9,1,0.1859903381642512,0.8140096618357487,1,Dumfries & Galloway,45,11,2022,1,0,0,0,0,1,1,0.1710709318497913,0.2341696535244922,0.2454954954954954,0.3022571148184494,719.0,888.0,0.2169584859092332,0.2354704204027278,0.0327427969191882,0.2454954954954954,-0.0367349753232044,24.3,0,148,5.594594594594595,32.75,0,40,23,2857.545086956517,3451.1414093677745,0
2022-11-20,S08000017,877,699,178,21,6,0.2029646522234891,0.7970353477765109,1,Dumfries & Galloway,46,11,2022,1,0,0,0,0,1,1,0.1859903381642512,0.1710709318497913,0.2170978627671541,0.2537917087967644,828.0,889.0,0.2020821965764221,0.220937073320953,0.0287269999109328,0.2341696535244922,-0.0595051573312442,24.3,0,148,5.925675675675675,32.75,0,33,30,2856.928782608691,3257.615487581176,0
2022-11-27,S08000017,853,675,178,50,11,0.208675263774912,0.7913247362250879,1,Dumfries & Galloway,47,11,2022,1,0,0,0,0,1,1,0.2029646522234891,0.1859903381642512,0.2341696535244922,0.2520746887966805,877.0,837.0,0.1985488939405059,0.2145836912492937,0.0270868551047544,0.2341696535244922,-0.0141332105436649,24.3,0,148,5.763513513513513,32.75,0,26,37,2856.312478260865,3348.5492124980838,0
2022-12-04,S08000017,853,661,192,48,13,0.2250879249706917,0.7749120750293084,1,Dumfries & Galloway,48,12,2022,1,1,0,0,0,1,1,0.208675263774912,0.2029646522234891,0.1710709318497913,0.2078059071729957,853.0,719.0,0.1921752965031109,0.2091587631215726,0.0170519503665028,0.208675263774912,-0.0254943897495802,24.3,0,148,5.763513513513513,61.75,0,19,44,2855.6961739130393,3347.826698608487,0
2022-12-11,S08000017,891,705,186,52,22,0.2087542087542087,0.7912457912457912,1,Dumfries & Galloway,49,12,2022,1,1,0,0,0,1,1,0.2250879249706917,0.208675263774912,0.1859903381642512,0.2454954954954954,853.0,828.0,0.205679544783336,0.2113190153462846,0.0161316981196844,0.2250879249706917,0.0540169931209003,24.3,0,148,6.02027027027027,61.75,0,12,51,2855.079869565213,3204.3545112965353,0
2022-12-18,S08000017,961,708,253,51,20,0.2632674297606659,0.736732570239334,1,Dumfries & Galloway,50,12,2022,1,1,0,0,0,1,1,0.2087542087542087,0.2250879249706917,0.2029646522234891,0.2170978627671541,891.0,877.0,0.2113705124308253,0.2067263545036237,0.0095382615966706,0.2250879249706917,0.0227638705899574,24.3,0,148,6.493243243243243,61.75,0,5,58,2854.463565217387,2970.305478894263,0
2022-12-25,S08000017,931,681,250,80,28,0.2685284640171858,0.7314715359828142,1,Dumfries & Galloway,51,12,2022,1,1,1,0,0,1,1,0.2632674297606659,0.2087542087542087,0.208675263774912,0.2341696535244922,961.0,853.0,0.2264462068151195,0.2124975503778127,0.0257323441133269,0.2632674297606659,0.0603027775371768,24.3,0,148,6.29054054054054,61.75,1,1,1,2853.847260869561,3065.356886003825,0
2023-01-01,S08000017,953,708,245,99,51,0.2570828961175236,0.7429171038824763,1,Dumfries & Galloway,52,1,2023,1,1,1,0,0,1,1,0.2685284640171858,0.2632674297606659,0.2250879249706917,0.1710709318497913,931.0,853.0,0.241409506875688,0.2167924016893994,0.0291317075856766,0.2685284640171858,0.0598532002422737,24.3,0,148,6.4391891891891895,35.5,1,1,1,2853.50534444444,2994.2343593330957,0
2023-01-08,S08000017,816,602,214,77,40,0.2622549019607843,0.7377450980392157,1,Dumfries & Galloway,1,1,2023,1,1,1,0,0,1,1,0.2570828961175236,0.2685284640171858,0.2087542087542087,0.1859903381642512,953.0,891.0,0.249408249662396,0.227543897222866,0.0275033980345764,0.2685284640171858,0.0319949711468319,24.3,0,148,5.513513513513513,35.5,1,1,1,2854.809755555552,3498.541367102392,0
2023-01-15,S08000017,727,549,178,63,38,0.2448418156808803,0.7551581843191196,1,Dumfries & Galloway,2,1,2023,1,1,0,0,0,1,1,0.2622549019607843,0.2570828961175236,0.2632674297606659,0.2029646522234891,816.0,961.0,0.2627834229640399,0.2370769676974326,0.0046909522864089,0.2685284640171858,0.0535006932065756,24.3,0,148,4.912162162162162,35.5,1,29,6,2856.1141666666636,3928.630215497474,0
2023-01-22,S08000017,720,584,136,32,2,0.1888888888888888,0.8111111111111111,1,Dumfries & Galloway,3,1,2023,1,1,0,0,0,1,1,0.2448418156808803,0.2622549019607843,0.2685284640171858,0.208675263774912,727.0,931.0,0.2581770194440935,0.2423116131296065,0.0100466627266595,0.2685284640171858,-0.0184256140797856,24.3,0,148,4.864864864864865,35.5,0,22,13,2857.418577777775,3968.6369135802433,0
2023-01-29,S08000017,763,657,106,9,1,0.1389252948885976,0.8610747051114024,1,Dumfries & Galloway,4,1,2023,1,1,0,0,0,1,1,0.1888888888888888,0.2448418156808803,0.2570828961175236,0.2250879249706917,720.0,953.0,0.2382671256620192,0.2398383162688536,0.033718854494487,0.2622549019607843,-0.0796395751282969,24.3,0,148,5.155405405405405,35.5,0,15,20,2858.7229888888864,3746.6880588320923,0
2023-02-05,S08000017,794,668,126,30,4,0.1586901763224181,0.8413098236775819,1,Dumfries & Galloway,5,2,2023,1,1,0,0,0,1,1,0.1389252948885976,0.1888888888888888,0.2622549019607843,0.2087542087542087,763.0,816.0,0.2087277253547877,0.2290679875085918,0.0560813245409398,0.2622549019607843,-0.118157601228926,24.3,0,148,5.364864864864865,28.25,0,8,27,2860.027399999998,3602.0496221662443,0
2023-02-12,S08000017,831,687,144,11,1,0.1732851985559566,0.8267148014440433,1,Dumfries & Galloway,6,2,2023,1,1,0,0,0,1,1,0.1586901763224181,0.1389252948885976,0.2448418156808803,0.2632674297606659,794.0,727.0,0.1828365439451962,0.222809983454618,0.0461610566943552,0.2448418156808803,-0.1035647256383662,24.3,0,148,5.614864864864865,28.25,0,1,34,2861.33181111111,3443.239243214332,0
2023-02-19,S08000017,848,677,171,33,15,0.2016509433962264,0.7983490566037735,1,Dumfries & Galloway,7,2,2023,1,1,0,0,0,1,1,0.1732851985559566,0.1586901763224181,0.1888888888888888,0.2685284640171858,831.0,720.0,0.1649473896639652,0.2115622045540293,0.0212839264669866,0.1888888888888888,-0.0715566171249237,24.3,0,148,5.72972972972973,28.25,1,47,2,2862.636222222221,3375.750262054506,0
2023-02-26,S08000017,848,660,188,46,15,0.2216981132075471,0.7783018867924528,1,Dumfries & Galloway,8,2,2023,1,1,0,0,0,1,1,0.2016509433962264,0.1732851985559566,0.1389252948885976,0.2570828961175236,848.0,763.0,0.1681379032907996,0.2032025144764094,0.0264086762269787,0.2016509433962264,0.0127620545073376,24.3,0,148,5.72972972972973,28.25,0,40,9,2863.9406333333327,3377.2884827044018,0
